Date,Open,High,Low,Close,Volume,Open Interest,diffBwOpenAndLow
2023-03-17T00:00:00+0530,39442.4,39705.15,38926.8,39598.1,0,0,515.5999999999985
2023-03-21T00:00:00+0530,39599.65,39970.9,39366.3,39894.7,0,0,233.34999999999854
2023-03-28T00:00:00+0530,39545.05,39645.2,39326.1,39567.9,0,0,218.95000000000437
2023-03-29T00:00:00+0530,39611.55,40055,39609.55,39910.15,0,0,2
2023-03-31T00:00:00+0530,40231.25,40690.4,40180.2,40608.65,0,0,51.05000000000291
2023-04-03T00:00:00+0530,40695.8,40857.6,40535.9,40813.05,0,0,159.90000000000146
2023-04-05T00:00:00+0530,40972.3,41071.15,40802.65,40999.15,0,0,169.65000000000146
2023-04-06T00:00:00+0530,40940.7,41274.7,40820.55,41041,0,0,120.14999999999418
2023-04-11T00:00:00+0530,41232,41403.25,40990.2,41366.5,0,0,241.8000000000029
2023-04-12T00:00:00+0530,41426,41610.15,41332,41557.95,0,0,94
2023-04-13T00:00:00+0530,41680.1,42196.2,41502.65,42132.55,0,0,177.4499999999971
2023-04-20T00:00:00+0530,42218.5,42378.15,42108.85,42269.5,0,0,109.65000000000146
2023-04-24T00:00:00+0530,42469.95,42714.15,42269.1,42635.75,0,0,200.84999999999854
2023-04-26T00:00:00+0530,42559.05,42875.6,42432.25,42829.9,0,0,126.80000000000291
2023-04-27T00:00:00+0530,42753.9,43043.4,42736.6,43000.85,0,0,17.30000000000291
2023-04-28T00:00:00+0530,43045.5,43302.05,42810.35,43233.9,0,0,235.15000000000146
2023-05-03T00:00:00+0530,43154.85,43354.95,43078.15,43312.7,0,0,76.69999999999709
2023-05-04T00:00:00+0530,43236.1,43739.8,43213.95,43685.45,0,0,22.150000000001455
2023-05-08T00:00:00+0530,42796.85,43418.55,42780.3,43284,0,0,16.549999999995634
2023-05-10T00:00:00+0530,43275.25,43383.65,42822.15,43331.05,0,0,453.09999999999854
2023-05-12T00:00:00+0530,43447.15,43905.95,43347.75,43793.55,0,0,99.40000000000146
2023-05-15T00:00:00+0530,43821.05,44151.7,43666.6,44072.1,0,0,154.45000000000437
2023-05-19T00:00:00+0530,43930,44020.9,43531.9,43969.4,0,0,398.09999999999854
2023-05-25T00:00:00+0530,43630.25,43719.85,43390.3,43681.4,0,0,239.9499999999971
2023-05-26T00:00:00+0530,43765.35,44067.6,43588.8,44018,0,0,176.54999999999563
